time,location,food_<20_count,food_<20_price,clothes_<20_count,clothes_<20_price,hotel_<20_count,hotel_<20_price,transpotation_<20_count,transpotation_<20_price,entertainment_<20_count,entertainment_<20_price,mall_<20_count,mall_<20_price,other_<20_count,other_<20_price,food_20-25_count,food_20-25_price,clothes_20-25_count,clothes_20-25_price,hotel_20-25_count,hotel_20-25_price,transpotation_20-25_count,transpotation_20-25_price,entertainment_20-25_count,entertainment_20-25_price,mall_20-25_count,mall_20-25_price,other_20-25_count,other_20-25_price,food_25-30_count,food_25-30_price,clothes_25-30_count,clothes_25-30_price,hotel_25-30_count,hotel_25-30_price,transpotation_25-30_count,transpotation_25-30_price,entertainment_25-30_count,entertainment_25-30_price,mall_25-30_count,mall_25-30_price,other_25-30_count,other_25-30_price,food_30-35_count,food_30-35_price,clothes_30-35_count,clothes_30-35_price,hotel_30-35_count,hotel_30-35_price,transpotation_30-35_count,transpotation_30-35_price,entertainment_30-35_count,entertainment_30-35_price,mall_30-35_count,mall_30-35_price,other_30-35_count,other_30-35_price,food_35-40_count,food_35-40_price,clothes_35-40_count,clothes_35-40_price,hotel_35-40_count,hotel_35-40_price,transpotation_35-40_count,transpotation_35-40_price,entertainment_35-40_count,entertainment_35-40_price,mall_35-40_count,mall_35-40_price,other_35-40_count,other_35-40_price,food_40-45_count,food_40-45_price,clothes_40-45_count,clothes_40-45_price,hotel_40-45_count,hotel_40-45_price,transpotation_40-45_count,transpotation_40-45_price,entertainment_40-45_count,entertainment_40-45_price,mall_40-45_count,mall_40-45_price,other_40-45_count,other_40-45_price,food_45-50_count,food_45-50_price,clothes_45-50_count,clothes_45-50_price,hotel_45-50_count,hotel_45-50_price,transpotation_45-50_count,transpotation_45-50_price,entertainment_45-50_count,entertainment_45-50_price,mall_45-50_count,mall_45-50_price,other_45-50_count,other_45-50_price,food_50-55_count,food_50-55_price,clothes_50-55_count,clothes_50-55_price,hotel_50-55_count,hotel_50-55_price,transpotation_50-55_count,transpotation_50-55_price,entertainment_50-55_count,entertainment_50-55_price,mall_50-55_count,mall_50-55_price,other_50-55_count,other_50-55_price,food_55-60_count,food_55-60_price,clothes_55-60_count,clothes_55-60_price,hotel_55-60_count,hotel_55-60_price,transpotation_55-60_count,transpotation_55-60_price,entertainment_55-60_count,entertainment_55-60_price,mall_55-60_count,mall_55-60_price,other_55-60_count,other_55-60_price,food_60-65_count,food_60-65_price,clothes_60-65_count,clothes_60-65_price,hotel_60-65_count,hotel_60-65_price,transpotation_60-65_count,transpotation_60-65_price,entertainment_60-65_count,entertainment_60-65_price,mall_60-65_count,mall_60-65_price,other_60-65_count,other_60-65_price,food_65-70_count,food_65-70_price,clothes_65-70_count,clothes_65-70_price,hotel_65-70_count,hotel_65-70_price,transpotation_65-70_count,transpotation_65-70_price,entertainment_65-70_count,entertainment_65-70_price,mall_65-70_count,mall_65-70_price,other_65-70_count,other_65-70_price,food_70-75_count,food_70-75_price,clothes_70-75_count,clothes_70-75_price,hotel_70-75_count,hotel_70-75_price,transpotation_70-75_count,transpotation_70-75_price,entertainment_70-75_count,entertainment_70-75_price,mall_70-75_count,mall_70-75_price,other_70-75_count,other_70-75_price,food_75-80_count,food_75-80_price,clothes_75-80_count,clothes_75-80_price,hotel_75-80_count,hotel_75-80_price,transpotation_75-80_count,transpotation_75-80_price,entertainment_75-80_count,entertainment_75-80_price,mall_75-80_count,mall_75-80_price,other_75-80_count,other_75-80_price,food_>80_count,food_>80_price,clothes_>80_count,clothes_>80_price,hotel_>80_count,hotel_>80_price,transpotation_>80_count,transpotation_>80_price,entertainment_>80_count,entertainment_>80_price,mall_>80_count,mall_>80_price,other_>80_count,other_>80_price
106-01,台中市,2261,3973082,660,1421449,394,1840168,1880,1320436,1178,6895589,2034,4707460,901,2283061,40045,54146871,12358,27654663,7400,24938665,33862,21464905,25157,68029559,36211,87673182,22570,62845139,124063,208152081,32740,81900743,23714,95423685,108573,83930963,68183,212431791,97479,280702546,62780,221881999,201830,322360185,49676,123578373,37839,165718987,160660,138997593,75304,280643441,139288,408705916,96625,372414998,265611,438585654,61166,152133799,47265,225360568,188269,185328838,79783,338855401,164704,481689587,122788,491882655,271361,460929868,52541,138723042,45333,224896227,175894,186894051,75709,389044977,155320,480430034,114698,510933025,268751,476461345,43256,128495142,43902,223285622,167686,178641080,67645,406619700,137547,481990447,101376,490554335,217565,394476138,27512,93131952,34301,179307408,135231,152427658,48298,336868443,92927,355943700,76780,414264507,142347,297022867,14155,53273585,22585,124261168,88810,98585125,27851,211769044,51139,215523162,48479,304003681,92421,184747988,7254,27833315,13471,75835480,52953,56411181,15278,117283784,27479,116371741,30451,184181851,47879,82919497,2879,10852163,6069,31813410,24615,23384309,7398,65594991,12135,49780395,14595,86324749,15329,26622955,650,2499867,1711,9512216,6939,6075150,1921,18508197,3026,13137141,4370,27219104,7617,12700809,264,1087938,717,4783317,2713,2310427,854,5828799,1422,6274188,1986,11456407,5089,9541124,601,2554165,690,5873423,1925,2154774,1212,11250093,1149,4111894,1908,13962128
106-02,台中市,2275,3963079,610,1283617,530,2006251,1975,1291619,1407,5070982,2013,3700003,1031,2200200,38997,50880373,9506,20086013,7994,21445323,33076,21051869,27558,71206034,32479,76176398,22122,58190395,114223,170638029,23375,56649104,23157,78777988,100034,76752386,68476,195151655,79662,212673038,59429,200700323,176071,255391427,34369,83490323,36014,141767222,145716,127575724,71790,253384352,106917,294840845,89645,329526104,228207,321730749,37586,89318494,45070,183822895,169991,163487026,75884,324384405,123516,338788689,114243,433120628,227422,327183488,30555,74848867,41872,170999933,158049,163213203,70710,390389685,111368,314265555,106144,433410884,224506,334060864,26034,72691856,38829,163891687,150712,157388282,65381,469265025,99820,312226339,93781,434585921,176638,274373894,18737,60814024,29468,126361269,121599,128731794,48367,415612657,69722,239574213,69924,355986447,113579,194947041,10587,37471339,19070,90650752,80592,88745932,28322,228333356,39748,157516979,43897,253979107,71940,119955303,5343,20377375,11202,55962542,48029,52174392,15773,126744638,21523,80438475,27333,160829950,38082,52888718,2135,8012481,5056,24158742,22888,21376544,7434,61380214,9545,36031185,13347,73503193,12046,26853785,480,1572851,1405,6960484,6400,5515954,2026,17872193,2473,8582556,4096,26626339,6165,8903257,197,879062,637,2468763,2826,2096914,879,6630915,1132,3901907,1919,10386956,3901,6117935,336,1236597,583,3519696,1696,1687544,1098,10893617,920,3570531,1809,11446775
106-03,台中市,2365,3775322,541,1067510,406,1651451,2490,1542951,1258,4070747,1835,3847275,1138,1798406,42328,50006138,9619,18605837,7166,20160430,39240,23241098,27877,70718648,32614,78423488,24052,59563731,117561,170319810,24072,54216104,21823,79201072,116665,85616731,72290,214742994,80118,231583918,64762,210643532,181110,261229153,35226,79361623,33378,134450218,170499,147706701,76001,291796011,107844,346658404,98821,360033831,235152,332987372,39374,91704074,40040,164647090,201612,190079111,75416,330298892,122334,402021300,128197,470786767,233673,328594052,29444,75452839,36810,152773804,188091,191934899,67539,333910620,103583,389462898,122345,486725958,228448,339783035,24295,69287031,34051,150434534,176947,184129702,60085,350856888,92150,372130667,108124,480157307,184305,282377204,17820,58166482,27411,118954815,142498,151062124,46320,323557617,66548,291974229,82572,411980771,123848,204476311,10668,39118422,18636,93861024,95548,106391758,29588,257183618,40866,202091313,53386,299168722,80920,140677355,5652,20702298,11462,57771886,57227,60780562,17642,181430403,22970,119913657,34237,190272247,44090,64412913,2415,9024679,5331,24576709,27525,25863352,8599,98351293,10885,52989114,16813,94322475,14240,28256126,562,1901973,1531,6193526,8039,6606044,2511,31725782,2759,13312818,5123,30734745,7105,8868268,195,903366,669,3124756,3286,2451712,1105,12124509,1289,6206014,2372,12946026,4360,6441439,362,1351988,554,3817235,1946,1908510,1247,13585921,944,4159837,2039,12954575
106-04,台中市,2363,3133748,541,1024995,373,2077359,2325,1662481,1224,3314171,1972,4265412,1049,1999205,43032,52872744,9944,18718012,7172,22214685,40116,24037543,30302,61270396,34389,81035658,23983,58831448,124397,180347732,26485,57336599,23216,88939329,119346,86985630,77117,179568426,91688,269589414,64816,205945700,191432,276477915,41525,92490546,35373,162621155,173885,144352114,81914,254485069,127139,387556096,97860,350840818,252020,362028467,47342,107072644,44180,204737143,205767,193558001,82104,301824745,144971,454653600,126800,462146990,249904,362486818,36405,85822713,40513,196596076,189618,191909802,74010,318394890,126994,413625802,118218,468212196,244147,363188063,29310,79525688,37460,180983007,177993,180804109,64593,331776805,110373,413296113,103108,454371546,194912,296222160,20295,64147819,29938,149878762,143275,146742589,47933,307550093,78743,326592417,78161,373890524,128479,217853334,11328,41442375,19993,106307795,95084,100218601,29932,242792948,47588,220045585,50249,285790740,81941,133084629,6303,24081637,11922,70150420,56388,57747521,17419,171344659,25883,120585125,31446,171230549,43695,62419116,2512,8883024,5605,30390318,26767,25049357,8522,100139054,12336,57175282,15532,80267863,13789,24940110,560,2057000,1574,7972897,7681,6237520,2468,30604119,2950,12089754,4777,25558304,6899,9263292,224,1187157,670,3599449,3108,2479995,1047,12930665,1386,5698067,2159,12729109,4494,6863063,391,1290754,592,3425783,1872,2526675,1075,8235793,1077,3891492,1892,12342547
106-05,台中市,2385,4729949,627,1076580,386,1766651,2295,1560968,1129,5244417,1951,4055474,1052,2508853,44573,58134141,11713,21866498,7024,20976253,39690,23370509,25452,60404264,34482,76311800,24375,58656750,128055,198879772,29260,63050995,22647,81808607,116420,85503072,66258,183307039,85745,220015115,64952,207665264,196523,299893226,43936,96140987,34573,141312318,167542,138617495,71756,254979040,114312,300335855,97412,356319045,257781,390699852,49829,109767459,41827,182074545,199962,194899266,74500,307108035,131187,355412524,124511,476676221,252692,376596139,39696,94775066,38621,177146265,185437,183852789,68033,343922743,115112,333712570,115077,479208885,246027,373731067,32484,87214331,35677,161597020,176522,177896818,61273,374588896,101528,329466958,100639,482244952,198243,316897476,23031,70649017,28271,133676241,142298,145782795,46250,346400756,73981,263454920,75781,397936862,132115,221519568,13245,45218015,18947,99674546,95921,98910040,29011,270426854,44635,172152423,49394,295556608,84329,136582752,7250,26423104,11536,61821606,56720,58100845,16885,199375364,25269,93649158,30829,184905168,45045,64821528,2925,10064380,5232,24525215,27286,23969991,8354,109739829,11606,47749542,15558,93382059,14380,29961251,669,2081284,1519,7461427,7726,6480582,2449,35031029,3136,12292455,4754,26008247,7030,9241558,259,1186266,641,3682711,3104,2195803,1045,15767954,1441,4858913,2232,15018752,4675,7220843,478,1902447,607,3197499,1971,2399571,1144,12622278,1079,4062174,1997,15381416
106-06,台中市,2596,3318444,588,970465,509,1768728,2057,1678069,1204,7142228,2034,3605288,1156,2518200,43836,54369449,10429,18762520,7525,23114868,35032,21611890,26888,67057752,30449,61763892,23702,55383785,120576,168359671,25340,51774629,21695,81717772,103094,78243984,68721,174847705,73835,174090958,62383,203779344,186045,259919396,38211,81615446,32237,141893142,145046,122508739,73252,235424676,99665,239805616,91896,339166994,247507,354814620,43616,94783732,39278,175123393,176012,164069722,73543,303164565,117267,290649913,117489,457904740,244726,354240471,33328,78227380,36047,169529880,165238,164800356,63894,370861811,101517,268175063,106454,459904930,239719,353512221,27369,72543269,34612,163601162,159088,166862107,56520,408838806,89392,276609167,92993,461284949,193132,287955929,18861,57515521,27897,131493094,129968,137196989,42631,355798847,64008,214978403,71636,394001810,129575,204422479,10738,36760789,18730,92240095,87016,95680817,25970,236312098,38359,137062694,45694,284571598,83019,128948812,5750,18735501,11254,58525737,50496,52483516,14564,154230049,21151,78479079,28703,174344548,44977,60385337,2282,7957453,5395,27446445,24224,21865910,7206,90885621,10104,36132064,14584,91677277,13980,20943787,541,1850540,1462,6237407,6874,5467810,2068,30537031,2647,9102850,4499,28271406,7042,9582013,194,821287,618,2316843,2882,2333439,896,11446998,1254,3893364,2127,12933085,4528,6442631,398,1511504,578,3647803,1907,2062993,1003,8950490,930,3179655,1848,11414882
106-07,台中市,2834,4150253,627,1082800,569,1711085,1978,1526358,1392,7138325,2197,4368060,1351,2801717,47550,57722490,10587,19218979,8784,25186537,36665,23133692,27121,67554042,34553,70998328,25900,61300290,140388,198324059,28455,58656621,25102,90993364,111876,82177560,69282,178318347,88653,214977804,72466,221915981,212138,291086431,42607,89379814,37751,162924250,155199,131615812,73803,242994766,119875,298924776,109412,385689891,281624,382755225,50816,107060727,47250,215872036,186697,174717562,78966,327384711,146310,354727468,143699,529506674,280092,401868055,40952,91048764,45511,219685061,175082,173644063,74172,426073426,133932,349828103,134217,554484553,274875,399290967,33890,86107855,43800,211682592,168454,177422867,65446,428457468,117594,343683578,118126,554690589,220748,330876865,22655,67469703,34687,177499107,136517,141774107,47682,357385160,81150,264906993,88639,453935860,144842,228106329,12439,41850341,22069,118147409,92729,98738694,28386,224732820,46631,175074118,54517,312906436,91853,138593380,6573,22477250,12671,66904787,54521,56875025,16142,140407171,25547,89498169,32978,191670108,49294,67154390,2674,8787179,6030,31202001,26252,23159367,7711,76009443,11782,43075424,16097,97992359,15671,22037709,659,1981125,1673,9066617,7321,6323415,2213,22133692,3226,19450681,4831,30308802,7852,10863721,244,1088362,752,3692178,2981,2205246,964,8183767,1431,5994240,2211,16395643,4935,6815848,422,1622878,676,3964753,2035,2131215,1044,9307079,1011,3156024,2261,15079529
106-08,台中市,3008,4786632,651,1141424,704,2995376,2192,1647165,1436,7079368,2430,4580883,1485,2591490,48565,63105997,9818,18052622,8517,25364751,37344,23101635,26862,69199536,34677,71577910,25024,61860884,143049,215274402,26112,52565458,24898,85750432,114104,83860709,66683,187245518,85718,197280036,70208,225920613,212557,320048025,38174,77506303,37102,154298197,156777,133385928,72561,267334059,112485,255177915,102472,366107409,280315,417829708,44455,89827451,48123,201447083,189967,179076677,76810,312407296,135979,305031218,131975,496173959,280566,457081180,35894,80510655,48325,213345321,178866,179006548,73241,444577576,122963,291000714,120140,508985537,275774,423431540,30785,76990846,46075,207504128,171004,177259502,67296,549443332,110170,283688244,104513,508624098,225445,356619736,21911,64405628,35433,165912099,139032,149432857,49269,439660956,78710,221869422,80082,443029295,149819,248317417,12551,41408091,22198,112114017,93961,104934285,29616,260250530,45151,139508027,50952,315099129,95388,149251927,6483,20711770,12763,64411645,54427,56424532,16740,155694082,24786,77611333,31117,194658036,52561,73415334,2696,8947991,6008,27853924,26884,24928758,8213,82057785,12022,36134930,16048,97741286,16576,24424105,624,2338248,1718,7769832,7538,7241166,2289,25189196,3197,9856038,4924,35019152,8285,11697505,222,891975,703,3263105,3231,2498154,998,10017088,1386,4037892,2295,15875801,5170,8454121,395,1340646,659,5538425,1972,1891422,1115,9196492,1027,3197440,2036,15965939
106-09,台中市,3088,3795999,633,1054376,822,3200532,2270,1482393,1366,5886820,2355,4371014,1363,2871031,45828,57617639,9042,17107723,8432,23449806,36423,22400944,26947,69903124,37999,96498249,24771,62409321,130824,193955612,23676,54180828,22814,83770452,110411,81903715,66867,192798021,98904,328153408,67008,218959876,195128,289649241,35139,81501647,33292,137021780,151399,128661252,68422,249126201,130748,488033576,94838,347683653,258570,381171185,39402,88341245,41234,178332500,180796,172312833,69496,278072485,149637,584568998,120219,467567249,253295,388706168,30429,71464624,37752,171301283,169483,170973423,62409,322860835,128505,563607713,108721,449864193,250651,388036516,25820,68326603,37618,163410316,164005,172240034,58042,398556170,114369,537072964,95835,467552545,206654,327018461,19140,59703442,30384,142936603,134842,143667487,45882,392204655,85155,440555591,73692,392976394,140139,234704754,11491,39801470,20434,104133634,92646,101943784,28684,276347094,53031,294398075,47344,294025313,88857,147246632,6077,21437211,11372,61087959,53624,55078101,16497,181029535,29095,182684113,29500,185494794,48593,72648674,2392,9397681,5389,25997623,26349,24442280,8365,99667936,14352,85715228,15052,93571885,15490,22647257,555,1989197,1563,6644417,7543,6384835,2426,35108767,3628,21472969,4682,29045671,7723,10936099,194,673260,641,2854605,3104,2320701,1053,14481875,1615,8606676,2070,13571839,4760,8000246,395,1473043,523,3952852,1926,2157143,1106,12098421,1162,5941523,1811,13457217
106-10,台中市,2868,3560862,697,1313701,493,1913614,2586,1594864,1178,4409929,2664,5340840,1287,2312201,46560,64508027,10949,21825211,7875,23561023,39965,24651168,26043,61096356,46955,122878860,26316,64166245,136247,198238840,29073,67632581,25116,92674495,116206,86547704,68685,181183208,123409,394355965,71653,232914084,203148,295839033,43754,99888183,37208,162394122,157538,137351239,72915,242490165,161571,548407447,102279,360669775,273890,381805692,49803,113816131,46630,203991462,188615,183972325,76213,286372639,186509,619890477,130309,493293032,270084,386879638,37703,91332080,42534,193006344,175668,179453363,66157,301654451,159504,575013051,116695,488061917,262160,380702987,29895,84228048,39778,182396003,167771,178276930,60015,318548215,138258,543529270,102434,492264496,212089,331271176,21906,69339992,32467,156600512,138883,153145927,47852,317082289,101415,457510469,79046,408418987,142731,233892617,12575,46424020,22180,114012781,95716,105571668,31196,269650820,62459,315965995,51353,303147474,90890,151830665,6825,24665616,13182,73922640,55964,62816239,18586,196740886,34862,181147449,31479,192668138,49712,75019453,2826,9707487,6242,35009964,27865,26232410,9244,106659552,16603,84917834,16336,100351322,16384,24578910,664,3095857,1782,8856291,8140,6815092,2752,35287484,4273,21385899,5188,34027165,7832,10926782,252,1307538,675,2902574,3283,2469047,1198,14581105,1748,7460809,2263,14995230,4824,7652957,453,1585584,636,4942230,2024,2415819,1079,9504303,1384,4912559,1998,14875108
106-11,台中市,2509,2939278,705,1346376,477,2189938,2614,1534141,1027,3565915,1946,4125016,1281,2091245,43976,69124089,11158,24150646,8217,24884052,40270,23970490,24811,62445340,32885,70525384,27114,71889023,122169,182582418,27620,66825102,25403,98850184,113581,85835994,63887,189534932,78563,192210505,72421,262392232,179915,274826327,37960,90728796,37629,168417447,153014,137189261,68173,248548520,100617,248897639,102821,402465841,245291,355450151,45403,110216014,46404,210549224,184004,183078727,73669,293202694,120261,294553603,131067,524182976,242198,374188653,36016,94128848,42543,199513030,171850,181398135,64777,308491275,103867,286730584,118461,521276459,237898,363686183,28764,88016283,40388,196534689,165575,186390078,58168,321930542,89337,272663158,102464,513133397,195494,310073764,20505,70828410,33323,173678987,136578,153208725,46091,312036058,65149,222485666,79461,440177234,133739,230504941,12139,50146964,23432,128175383,94232,105047012,29938,245677781,40956,151292930,51273,323114689,86608,150001542,6456,26415154,14069,85363260,55336,60931095,18007,168366093,22570,80827137,32151,201298892,48777,74085303,2694,9984832,6656,37161344,28229,26724496,9011,89592564,11501,40011794,16783,103937394,15825,23915836,727,2395150,1805,9956777,8100,6890514,2564,26947834,3024,10997025,5373,33462182,7573,10541741,257,938487,722,3459052,3597,2529854,1162,13123048,1266,4106978,2364,17280276,4558,7325516,397,1885591,619,5326196,1990,2423729,1080,9118836,986,3706916,2019,15802992
106-12,台中市,2957,3756786,923,1749630,607,2609992,2769,1778747,1308,4234100,2673,5751418,1489,2849852,50031,98601504,14907,31347725,9683,28994183,43955,26925543,27546,68041067,43007,91281663,28793,69971721,138253,209764018,35813,86210127,28091,106634360,121654,95911091,67597,191192000,105638,259994012,74600,245244415,198180,316118400,48432,117237603,39966,173235469,160402,146381369,69528,235764841,131311,340117156,102554,387349633,268974,393711004,58812,142295708,49265,215192603,193822,193555818,76685,293908144,159301,406563872,131279,520196095,267690,414303496,48702,126113157,45447,212146547,180653,200756121,69623,305760590,141338,398456486,119542,527724896,261875,399777131,40802,117256806,42648,200659473,172967,195481205,62983,315162949,123214,381689590,104992,525414050,214434,342004429,29447,96957686,35319,173834230,143011,163159106,49098,285878783,87777,316138574,82205,456297892,144874,247760301,17184,62922441,24380,134126531,99157,112107911,31427,216609156,52911,196913808,53644,328793554,92693,166774282,9240,35238605,14454,86617515,58209,68096953,18429,140212617,28949,111952308,33043,211730501,51751,82390257,3993,14366612,6958,38607343,29352,27761117,9149,72832064,14178,58760162,17776,115511812,16967,25168837,973,3381859,1944,9117187,8526,7782854,2579,19654104,3877,14442130,5675,40697118,8113,11968389,396,1502178,788,4015345,3688,3058664,1075,7403970,1608,6979653,2350,17486207,4930,8032522,513,2327956,637,4647563,1979,2258299,1028,7317637,1289,4552291,2049,16117371
107-01,台中市,2306,3373969,550,1137012,479,1766043,1959,1326836,1154,4950802,1760,3836891,1152,2325570,43685,54615295,10669,22580090,8438,24710222,38173,24229608,27193,66159777,31946,72887115,25324,60674663,123168,182882553,26633,64626831,24569,96361314,109019,83508537,68060,193197901,78813,209344998,67927,214672890,174814,266827050,37345,92505648,35618,160230780,143023,128513583,67836,233831931,99977,285731731,93386,326312945,238503,376768323,46219,115096290,44564,202555517,174609,175868861,72201,310417009,122065,354552390,120609,449040289,235507,374274521,37242,99280218,41354,201484180,162337,174413892,65019,372692324,109789,346848115,110694,465774140,230756,381413997,30481,93503024,39255,190089388,155645,178419519,60324,396785970,96980,348719130,98545,465398142,191347,332278475,21546,77539148,32395,168499308,127229,146279286,46596,342856950,70546,279137854,76829,412482974,131407,244015890,12431,50333363,22189,118574449,87829,102704517,29357,233270322,43148,189487344,50524,304206730,84727,164176036,6664,27284375,13043,77937573,51703,60490153,16999,145834553,23924,111050892,31551,192744766,47932,79048099,2887,11213165,6651,37123300,26309,26769112,8381,76530118,11636,49141308,16795,101769781,15997,25172825,668,2813330,1827,10449056,7484,6914844,2456,24896095,2911,14752817,5310,34466154,7485,11690154,253,1117517,731,4860912,3435,2431475,1018,10935052,1329,5801142,2249,16559548,4442,7764393,424,2004235,619,3943846,1772,2085853,956,7790546,1090,4240014,1868,12994725
107-02,台中市,2486,3358113,670,1445313,525,2165940,1616,1231269,1225,6495684,2097,5087770,1103,1867988,47876,63708008,12472,28834251,9254,27780936,34534,23005660,27857,75945904,38958,97366730,25401,61971592,136488,208661830,29909,74178165,25601,93073014,99590,78190186,67729,193440110,97276,278992168,67167,216220848,195776,301095392,40292,99990703,36067,151561372,131562,116870326,67735,229514103,123012,359862106,92373,321324803,267780,424068358,51030,126900973,46219,205645073,160336,159671270,74055,311045423,155676,437147149,119544,440038237,271816,452772393,45409,117732245,44629,209204805,150449,158826350,69066,410092632,143541,425674002,109160,439468546,270998,469379715,38824,111428701,42829,207007077,143839,157048603,65285,548363138,129537,415526989,96020,422173922,226673,422721756,26708,86735209,35152,173390450,120354,131811810,49287,460320915,92700,336384082,75783,373246168,153601,295967048,14371,51874041,23411,126220306,84219,93525168,28738,250285524,53289,208551488,49052,264881186,96849,188869989,7045,27381333,13267,74382113,49240,53246536,15806,132032544,26907,102631737,29181,160558466,54560,100542797,2969,11192242,6243,36610512,25203,24282122,7543,64669012,13289,50734727,15565,85170963,17740,31454285,675,3291574,1888,11070144,7131,6149035,2115,20340215,3426,12547443,4858,29072820,8399,14479634,287,1053839,745,3874546,2994,2396640,893,7086223,1469,6427125,2036,13775362,4908,9399576,437,1969378,607,3884238,1563,1555177,984,9896872,961,3138325,1813,12118748
